Customer ID,Recency,Frequency,Monetary,R,F,M,Segment
16975.0,400,3,926.12,1,3,3,Lost
16976.0,244,1,251.51999999999998,2,1,1,At Risk
16977.0,373,4,496.0,1,3,2,Lost
16978.0,55,3,768.88,3,3,2,Loyal
16979.0,6,7,2209.97,4,4,3,Champion
16980.0,232,3,1473.3300000000002,2,3,3,At Risk
16982.0,38,1,384.06,3,1,2,New Client
16983.0,4,10,3402.31,4,4,4,Champion
16984.0,66,9,10754.8,3,4,4,Champion
16985.0,66,21,9539.48,3,4,4,Champion
16986.0,7,11,4888.75,4,4,4,Champion
16987.0,19,10,2303.97,4,4,4,Champion
16988.0,357,1,256.55,2,1,1,At Risk
16989.0,41,4,1027.65,3,3,3,Champion
16990.0,196,2,344.0,2,2,2,At Risk
16991.0,399,1,1041.21,1,1,3,Lost
16992.0,14,12,5262.05,4,4,4,Champion
16993.0,441,2,1950.9499999999998,1,2,3,Lost
16996.0,7,9,2123.61,4,4,3,Champion
16997.0,265,3,702.0,2,3,2,At Risk
16998.0,127,5,402.0,2,3,2,At Risk
16999.0,1,2,484.82,4,2,2,Loyal
17000.0,374,2,406.3,1,2,2,Lost
17001.0,24,17,5875.52,4,4,4,Champion
17002.0,63,7,2571.55,3,4,4,Champion
17003.0,380,4,830.16,1,3,2,Lost
17004.0,24,4,2425.16,4,3,4,Champion
17005.0,448,2,742.36,1,2,2,Lost
17006.0,8,6,1244.15,4,3,3,Champion
17007.0,28,7,1120.1,4,4,3,Champion
17008.0,407,1,81.36,1,1,1,Lost
17009.0,528,1,242.06,1,1,1,Lost
17011.0,8,3,671.7,4,3,2,Loyal
17012.0,702,1,384.16,1,1,2,Lost
17014.0,10,2,355.06,4,2,2,Loyal
17015.0,6,3,1842.56,4,3,3,Champion
17016.0,554,1,552.4,1,1,2,Lost
17017.0,22,25,11988.71,4,4,4,Champion
17018.0,18,6,2287.7,4,3,4,Champion
17019.0,239,10,3735.52,2,4,4,At Risk
17020.0,520,2,935.62,1,2,3,Lost
17021.0,419,6,1182.22,1,3,3,Lost
17022.0,8,2,260.0,4,2,1,Loyal
17023.0,394,3,800.18,1,3,2,Lost
17024.0,23,3,95.85,4,3,1,Loyal
17025.0,38,5,1510.6399999999999,3,3,3,Champion
17026.0,163,3,208.98,2,3,1,At Risk
17027.0,56,9,1327.1100000000001,3,4,3,Champion
17028.0,558,3,1593.83,1,3,3,Lost
17029.0,88,7,2137.3,3,4,3,Champion
17030.0,41,1,146.87,3,1,1,New Client
17031.0,132,5,2619.45,2,3,4,At Risk
17032.0,525,8,3004.6,1,4,4,Lost
17033.0,64,4,1332.79,3,3,3,Champion
17034.0,57,4,903.28,3,3,3,Champion
17035.0,223,4,613.59,2,3,2,At Risk
17036.0,361,1,176.9,2,1,1,At Risk
17037.0,65,1,1267.32,3,1,3,New Client
17038.0,8,2,743.17,4,2,2,Loyal
17039.0,582,1,1954.99,1,1,3,Lost
17040.0,115,2,463.25,3,2,2,Loyal
17041.0,4,6,1686.28,4,3,3,Champion
17042.0,99,4,922.8199999999999,3,3,3,Champion
17043.0,9,8,2616.55,4,4,4,Champion
17044.0,3,12,11962.3,4,4,4,Champion
17045.0,90,5,827.6800000000001,3,3,2,Loyal
17046.0,135,5,1906.07,2,3,3,At Risk
17047.0,63,6,2289.23,3,3,4,Champion
17048.0,95,7,2071.68,3,4,3,Champion
17049.0,31,17,8813.3,3,4,4,Champion
17050.0,74,11,4691.79,3,4,4,Champion
17051.0,172,4,714.39,2,3,2,At Risk
17052.0,6,1,413.75,4,1,2,New Client
17053.0,108,1,498.48,3,1,2,New Client
17054.0,6,5,1356.33,4,3,3,Champion
17055.0,423,1,239.55,1,1,1,Lost
17056.0,716,1,128.60000000000002,1,1,1,Lost
17057.0,573,1,294.74,1,1,1,Lost
17058.0,59,3,1179.89,3,3,3,Champion
17059.0,7,9,5602.53,4,4,4,Champion
17060.0,244,1,234.24,2,1,1,At Risk
17061.0,51,11,5232.2300000000005,3,4,4,Champion
17062.0,291,6,1208.22,2,3,3,At Risk
17063.0,35,12,3272.36,3,4,4,Champion
17064.0,36,3,859.35,3,3,3,Champion
17065.0,615,2,194.7,1,2,1,Lost
17066.0,704,1,228.34,1,1,1,Lost
17067.0,702,3,454.54,1,3,2,Lost
17068.0,4,46,8992.74,4,4,4,Champion
17069.0,5,14,5794.28,4,4,4,Champion
17070.0,91,2,445.32,3,2,2,Loyal
17071.0,5,13,3801.2000000000003,4,4,4,Champion
17072.0,602,1,282.05,1,1,1,Lost
17073.0,30,3,1166.72,3,3,3,Champion
17074.0,540,1,203.05,1,1,1,Lost
17075.0,231,9,2103.68,2,4,3,At Risk
17076.0,13,6,1242.75,4,3,3,Champion
17077.0,555,1,306.0,1,1,1,Lost
17078.0,13,2,378.2,4,2,2,Loyal
17079.0,55,1,118.80000000000001,3,1,1,New Client
17080.0,247,6,746.23,2,3,2,At Risk
17081.0,3,6,964.39,4,3,3,Champion
17082.0,11,6,4732.03,4,3,4,Champion
17083.0,86,9,4049.79,3,4,4,Champion
17084.0,13,3,5202.97,4,3,4,Champion
17085.0,101,28,7891.41,3,4,4,Champion
17086.0,2,5,1590.22,4,3,3,Champion
17087.0,715,1,221.53,1,1,1,Lost
17088.0,6,4,1991.01,4,3,3,Champion
17089.0,363,1,128.45,2,1,1,At Risk
17090.0,30,12,2925.44,3,4,4,Champion
17091.0,9,18,7360.3,4,4,4,Champion
17092.0,27,11,5594.96,4,4,4,Champion
17093.0,570,1,235.88,1,1,1,Lost
17094.0,300,2,402.20000000000005,2,2,2,At Risk
17095.0,277,6,1792.05,2,3,3,At Risk
17096.0,35,10,3444.6,3,4,4,Champion
17097.0,77,7,1025.56,3,4,3,Champion
17098.0,359,3,591.0699999999999,2,3,2,At Risk
17099.0,510,1,582.17,1,1,2,Lost
17101.0,7,6,2256.05,4,3,4,Champion
17102.0,239,1,25.5,2,1,1,At Risk
17103.0,700,1,424.3,1,1,2,Lost
17104.0,401,1,474.03,1,1,2,Lost
17105.0,136,2,665.78,2,2,2,At Risk
17106.0,367,1,491.23,1,1,2,Lost
17107.0,11,10,16075.42,4,4,4,Champion
17108.0,641,1,174.95,1,1,1,Lost
17109.0,6,8,1295.46,4,4,3,Champion
17110.0,143,3,510.7,2,3,2,At Risk
17111.0,24,2,476.58,4,2,2,Loyal
17112.0,480,1,205.17,1,1,1,Lost
17113.0,552,6,2322.59,1,3,4,Lost
17114.0,11,7,717.73,4,4,2,Loyal
17115.0,160,6,2536.81,2,3,4,At Risk
17116.0,625,1,389.78,1,1,2,Lost
17117.0,266,1,116.19999999999999,2,1,1,At Risk
17118.0,295,1,157.02,2,1,1,At Risk
17119.0,37,1,547.25,3,1,2,New Client
17120.0,211,1,307.46,2,1,1,At Risk
17121.0,380,1,314.74,1,1,1,Lost
17122.0,97,4,570.5,3,3,2,Loyal
17123.0,139,3,977.17,2,3,3,At Risk
17124.0,163,1,298.89,2,1,1,At Risk
17125.0,28,1,259.35,4,1,1,New Client
17126.0,130,9,2070.44,2,4,3,At Risk
17127.0,406,5,1155.0300000000002,1,3,3,Lost
17128.0,312,1,157.09,2,1,1,At Risk
17129.0,498,1,31.85,1,1,1,Lost
17131.0,10,4,1395.8400000000001,4,3,3,Champion
17132.0,429,2,1272.8,1,2,3,Lost
17133.0,11,10,14267.380000000001,4,4,4,Champion
17134.0,84,3,637.1,3,3,2,Loyal
17135.0,15,8,1704.46,4,4,3,Champion
17136.0,640,1,231.68,1,1,1,Lost
17137.0,394,6,1133.63,1,3,3,Lost
17138.0,253,7,4417.27,2,4,4,At Risk
17139.0,16,24,19115.94,4,4,4,Champion
17140.0,225,1,465.32,2,1,2,At Risk
17141.0,396,4,754.33,1,3,2,Lost
17142.0,216,4,1283.75,2,3,3,At Risk
17143.0,394,2,924.11,1,2,3,Lost
17144.0,62,1,595.89,3,1,2,New Client
17145.0,490,4,3120.91,1,3,4,Lost
17146.0,83,13,5860.24,3,4,4,Champion
17147.0,58,8,2834.66,3,4,4,Champion
17148.0,29,1,124.88,3,1,1,New Client
17149.0,429,1,143.10000000000002,1,1,1,Lost
17150.0,354,6,1375.65,2,3,3,At Risk
17151.0,713,1,231.90000000000003,1,1,1,Lost
17152.0,172,4,2016.5,2,3,3,At Risk
17153.0,2,1,213.78,4,1,1,New Client
17154.0,53,1,329.34,3,1,1,New Client
17155.0,155,6,784.0600000000001,2,3,2,At Risk
17156.0,469,1,591.87,1,1,2,Lost
17157.0,154,18,4994.36,2,4,4,At Risk
17158.0,10,5,1980.0,4,3,3,Champion
17159.0,52,4,1487.38,3,3,3,Champion
17160.0,9,17,10209.16,4,4,4,Champion
17161.0,421,1,856.01,1,1,3,Lost
17162.0,6,10,1715.46,4,4,3,Champion
17163.0,55,3,529.78,3,3,2,Loyal
17164.0,10,7,2467.35,4,4,4,Champion
17165.0,261,6,1794.32,2,3,3,At Risk
17166.0,16,2,206.34,4,2,1,Loyal
17167.0,357,3,867.11,2,3,3,At Risk
17168.0,476,1,400.2,1,1,2,Lost
17169.0,35,3,1156.73,3,3,3,Champion
17170.0,351,2,178.68,2,2,1,At Risk
17171.0,266,2,384.59,2,2,2,At Risk
17172.0,56,3,956.5699999999999,3,3,3,Champion
17173.0,21,5,1924.32,4,3,3,Champion
17174.0,195,1,59.9,2,1,1,At Risk
17175.0,21,4,1443.69,4,3,3,Champion
17176.0,179,3,902.3199999999999,2,3,3,At Risk
17177.0,483,1,119.5,1,1,1,Lost
17178.0,708,1,436.71,1,1,2,Lost
17179.0,155,6,1507.26,2,3,3,At Risk
17180.0,33,11,2256.98,3,4,4,Champion
17181.0,35,3,465.37,3,3,2,Loyal
17182.0,400,2,321.3,1,2,1,Lost
17183.0,10,4,2185.6,4,3,3,Champion
17184.0,547,2,198.41000000000003,1,2,1,Lost
17185.0,569,3,229.46,1,3,1,Lost
17186.0,24,2,144.0,4,2,1,Loyal
17187.0,204,2,467.71,2,2,2,At Risk
17188.0,7,12,4283.81,4,4,4,Champion
17189.0,83,5,957.63,3,3,3,Champion
17190.0,36,7,1743.04,3,4,3,Champion
17191.0,5,15,4836.05,4,4,4,Champion
17192.0,513,1,77.83,1,1,1,Lost
17193.0,13,9,2310.04,4,4,4,Champion
17194.0,251,3,812.5,2,3,2,At Risk
17195.0,633,1,562.98,1,1,2,Lost
17196.0,405,1,352.9,1,1,2,Lost
17197.0,7,1,1013.01,4,1,3,New Client
17198.0,1,3,1213.88,4,3,3,Champion
17199.0,560,1,145.12,1,1,1,Lost
17200.0,365,4,356.71,1,3,2,Lost
17201.0,31,4,1242.04,3,3,3,Champion
17202.0,398,1,160.65,1,1,1,Lost
17203.0,13,10,5575.88,4,4,4,Champion
17204.0,153,9,5504.6900000000005,2,4,4,At Risk
17205.0,31,3,999.35,3,3,3,Champion
17206.0,31,1,204.24,3,1,1,New Client
17207.0,629,1,303.21999999999997,1,1,1,Lost
17208.0,373,1,115.35,1,1,1,Lost
17209.0,626,3,611.6,1,3,2,Lost
17210.0,370,1,253.37,1,1,1,Lost
17211.0,4,13,4046.65,4,4,4,Champion
17212.0,230,3,794.41,2,3,2,At Risk
17213.0,18,13,5182.3,4,4,4,Champion
17214.0,38,6,1069.1200000000001,3,3,3,Champion
17215.0,442,1,186.15,1,1,1,Lost
17216.0,532,1,65.05,1,1,1,Lost
17217.0,211,2,218.0,2,2,1,At Risk
17218.0,4,16,3865.0299999999997,4,4,4,Champion
17219.0,9,2,259.13,4,2,1,Loyal
17220.0,2,21,4481.75,4,4,4,Champion
17221.0,13,4,775.67,4,3,2,Loyal
17222.0,43,6,1605.01,3,3,3,Champion
17223.0,287,3,873.53,2,3,3,At Risk
17224.0,479,1,100.86,1,1,1,Lost
17225.0,559,1,131.15,1,1,1,Lost
17226.0,286,3,900.12,2,3,3,At Risk
17227.0,38,11,1803.02,3,4,3,Champion
17228.0,3,12,2988.75,4,4,4,Champion
17229.0,74,2,318.76,3,2,1,Loyal
17230.0,241,18,9924.95,2,4,4,At Risk
17231.0,1,24,6732.27,4,4,4,Champion
17233.0,13,3,560.86,4,3,2,Loyal
17234.0,160,1,149.89000000000001,2,1,1,At Risk
17235.0,2,8,1904.8799999999999,4,4,3,Champion
17236.0,156,11,1710.86,2,4,3,At Risk
17237.0,353,2,687.39,2,2,2,At Risk
17238.0,6,29,6894.95,4,4,4,Champion
17239.0,290,4,1189.45,2,3,3,At Risk
17240.0,573,1,130.6,1,1,1,Lost
17241.0,363,12,2744.14,2,4,4,At Risk
17242.0,86,5,2889.28,3,3,4,Champion
17243.0,6,64,18578.5,4,4,4,Champion
17244.0,31,5,1826.04,3,3,3,Champion
17245.0,182,2,371.63,2,2,2,At Risk
17246.0,524,2,38.92,1,2,1,Lost
17248.0,98,2,546.16,3,2,2,Loyal
17249.0,406,1,68.03,1,1,1,Lost
17250.0,238,1,162.65,2,1,1,At Risk
17251.0,340,3,812.4300000000001,2,3,2,At Risk
17252.0,94,2,353.86,3,2,2,Loyal
17254.0,379,1,198.29,1,1,1,Lost
17255.0,18,4,799.13,4,3,2,Loyal
17256.0,85,5,498.93,3,3,2,Loyal
17257.0,414,2,192.73,1,2,1,Lost
17258.0,374,2,417.3,1,2,2,Lost
17259.0,126,6,1889.34,2,3,3,At Risk
17260.0,389,1,120.95,1,1,1,Lost
17261.0,487,1,230.44,1,1,1,Lost
17262.0,30,11,2757.62,3,4,4,Champion
17263.0,186,1,63.440000000000005,2,1,1,At Risk
17264.0,402,1,279.59,1,1,1,Lost
17265.0,116,2,562.9,3,2,2,Loyal
17266.0,125,3,320.15,2,3,1,At Risk
17267.0,104,2,317.62,3,2,1,Loyal
17268.0,85,11,1733.8899999999999,3,4,3,Champion
17269.0,363,1,537.46,2,1,2,At Risk
17270.0,447,2,604.4,1,2,2,Lost
17271.0,714,1,210.39,1,1,1,Lost
17272.0,19,4,2148.63,4,3,3,Champion
17273.0,401,1,141.12,1,1,1,Lost
17274.0,13,2,577.38,4,2,2,Loyal
17275.0,361,1,114.52,2,1,1,At Risk
17276.0,379,1,508.39,1,1,2,Lost
17277.0,205,2,1065.3500000000001,2,2,3,At Risk
17278.0,219,2,271.24,2,2,1,At Risk
17279.0,35,1,187.82999999999998,3,1,1,New Client
17280.0,415,1,118.85999999999999,1,1,1,Lost
17281.0,351,6,797.8499999999999,2,3,2,At Risk
17282.0,108,5,2339.66,3,3,4,Champion
17283.0,356,1,188.46,2,1,1,At Risk
17284.0,38,8,2793.16,3,4,4,Champion
17285.0,606,2,428.34,1,2,2,Lost
17286.0,378,2,241.56,1,2,1,Lost
17287.0,4,21,4111.96,4,4,4,Champion
17288.0,185,9,1743.95,2,4,3,At Risk
17289.0,9,9,2079.39,4,4,3,Champion
17290.0,359,6,976.2,2,3,3,At Risk
17291.0,286,1,550.8000000000001,2,1,2,At Risk
17292.0,449,2,271.75,1,2,1,Lost
17293.0,8,16,3580.1,4,4,4,Champion
17294.0,646,2,467.78999999999996,1,2,2,Lost
17295.0,6,3,556.95,4,3,2,Loyal
17296.0,708,1,338.13,1,1,1,Lost
17298.0,78,5,957.5600000000001,3,3,3,Champion
17299.0,67,5,925.02,3,3,3,Champion
17300.0,368,2,393.64,1,2,2,Lost
17301.0,602,1,132.8,1,1,1,Lost
17302.0,9,4,997.08,4,3,3,Champion
17303.0,339,1,250.04,2,1,1,At Risk
17304.0,511,1,111.5,1,1,1,Lost
17305.0,626,1,2135.46,1,1,3,Lost
17306.0,14,19,8737.2,4,4,4,Champion
17307.0,373,11,3999.8900000000003,1,4,4,Lost
17308.0,371,2,4511.76,1,2,4,Lost
17309.0,73,3,330.59000000000003,3,3,1,Loyal
17310.0,364,2,1025.1,2,2,3,At Risk
17311.0,56,6,3566.56,3,3,4,Champion
17312.0,116,3,644.3,3,3,2,Loyal
17313.0,8,1,2328.84,4,1,4,New Client
17314.0,2,17,4904.43,4,4,4,Champion
17315.0,7,41,9314.77,4,4,4,Champion
17316.0,398,1,124.45,1,1,1,Lost
17317.0,23,3,2600.34,4,3,4,Champion
17318.0,703,1,164.28,1,1,1,Lost
17319.0,646,1,29.1,1,1,1,Lost
17320.0,78,6,2895.77,3,3,4,Champion
17321.0,45,5,1699.93,3,3,3,Champion
17322.0,354,5,922.59,2,3,3,At Risk
17323.0,39,10,1340.59,3,4,3,Champion
17324.0,309,10,2013.87,2,4,3,At Risk
17325.0,258,3,609.5699999999999,2,3,2,At Risk
17326.0,385,2,321.95,1,2,1,Lost
17327.0,387,2,152.35,1,2,1,Lost
17328.0,650,1,104.7,1,1,1,Lost
17329.0,292,4,724.6800000000001,2,3,2,At Risk
17330.0,45,3,324.8,3,3,1,Loyal
17331.0,101,1,175.2,3,1,1,New Client
17332.0,505,5,838.27,1,3,2,Lost
17333.0,63,1,494.25,3,1,2,New Client
17334.0,280,3,635.15,2,3,2,At Risk
17335.0,361,2,508.0,2,2,2,At Risk
17336.0,449,1,81.12,1,1,1,Lost
17337.0,129,4,2027.8700000000001,2,3,3,At Risk
17338.0,92,16,10705.66,3,4,4,Champion
17339.0,72,3,362.36,3,3,2,Loyal
17340.0,7,18,22404.82,4,4,4,Champion
17341.0,134,5,1889.83,2,3,3,At Risk
17342.0,357,4,1227.54,2,3,3,At Risk
17343.0,333,6,1259.94,2,3,3,At Risk
17344.0,24,2,468.11,4,2,2,Loyal
17345.0,71,9,1351.07,3,4,3,Champion
17346.0,16,23,4826.88,4,4,4,Champion
17347.0,64,1,228.96,3,1,1,New Client
17348.0,6,8,2298.8,4,4,4,Champion
17349.0,157,5,852.25,2,3,3,At Risk
17350.0,23,5,1511.061,4,3,3,Champion
17351.0,13,12,1988.23,4,4,3,Champion
17352.0,673,1,36.25,1,1,1,Lost
17353.0,106,4,3242.0,3,3,4,Champion
17354.0,28,4,3143.46,4,3,4,Champion
17355.0,364,1,285.11,2,1,1,At Risk
17356.0,289,5,946.47,2,3,3,At Risk
17357.0,1,2,388.14,4,2,2,Loyal
17358.0,280,5,866.05,2,3,3,At Risk
17359.0,626,1,156.6,1,1,1,Lost
17360.0,161,4,976.54,2,3,3,At Risk
17361.0,26,5,880.64,4,3,3,Champion
17362.0,217,7,1024.04,2,4,3,At Risk
17363.0,372,3,940.86,1,3,3,Lost
17364.0,6,24,11127.65,4,4,4,Champion
17365.0,28,14,7798.61,4,4,4,Champion
17366.0,409,2,1096.24,1,2,3,Lost
17367.0,216,1,168.4,2,1,1,At Risk
17368.0,10,13,2716.06,4,4,4,Champion
17369.0,433,1,979.1999999999999,1,1,3,Lost
17370.0,50,4,446.18,3,3,2,Loyal
17371.0,339,4,336.29,2,3,1,At Risk
17372.0,18,28,4377.56,4,4,4,Champion
17373.0,17,7,1167.5,4,4,3,Champion
17374.0,196,3,727.11,2,3,2,At Risk
17375.0,176,4,660.55,2,3,2,At Risk
17376.0,48,4,453.64,3,3,2,Loyal
17377.0,1,78,18319.41,4,4,4,Champion
17378.0,351,1,10.95,2,1,1,At Risk
17380.0,411,3,645.0,1,3,2,Lost
17381.0,1,37,39694.21,4,4,4,Champion
17382.0,43,8,902.28,3,4,3,Champion
17383.0,431,1,110.69999999999999,1,1,1,Lost
17384.0,196,2,398.8,2,2,2,At Risk
17386.0,77,6,1823.69,3,3,3,Champion
17387.0,11,1,346.44,4,1,2,New Client
17388.0,55,11,2691.57,3,4,4,Champion
17389.0,6,57,50906.9,4,4,4,Champion
17390.0,398,1,149.3,1,1,1,Lost
17391.0,141,2,508.8,2,2,2,At Risk
17392.0,284,3,626.56,2,3,2,At Risk
17393.0,388,2,381.15,1,2,2,Lost
17394.0,197,1,203.86999999999998,2,1,1,At Risk
17395.0,485,1,97.5,1,1,1,Lost
17396.0,17,14,8807.1,4,4,4,Champion
17397.0,394,1,536.77,1,1,2,Lost
17398.0,92,3,653.38,3,3,2,Loyal
17400.0,103,8,4677.05,3,4,4,Champion
17401.0,518,1,114.85,1,1,1,Lost
17402.0,8,22,4809.38,4,4,4,Champion
17403.0,14,2,400.57,4,2,2,Loyal
17404.0,3,22,47543.12,4,4,4,Champion
17405.0,50,2,883.01,3,2,3,Loyal
17406.0,311,13,4905.05,2,4,4,At Risk
17407.0,389,1,552.9,1,1,2,Lost
17408.0,141,3,316.09000000000003,2,3,1,At Risk
17409.0,162,10,7793.51,2,4,4,At Risk
17410.0,15,4,978.38,4,3,3,Champion
17411.0,53,4,1215.88,3,3,3,Champion
17412.0,1,15,4231.12,4,4,4,Champion
17413.0,382,2,560.14,1,2,2,Lost
17414.0,21,6,2249.52,4,3,4,Champion
17415.0,57,1,507.84,3,1,2,New Client
17416.0,7,22,17298.45,4,4,4,Champion
17417.0,526,1,164.18,1,1,1,Lost
17418.0,20,3,670.0600000000001,4,3,2,Loyal
17419.0,16,16,5717.91,4,4,4,Champion
17420.0,28,6,1084.43,4,3,3,Champion
17421.0,363,3,1059.41,2,3,3,At Risk
17422.0,71,10,3314.36,3,4,4,Champion
17423.0,24,3,1118.95,4,3,3,Champion
17425.0,38,1,688.97,3,1,2,New Client
17426.0,68,11,7321.1,3,4,4,Champion
17427.0,49,1,100.8,3,1,1,New Client
17428.0,16,42,30798.36,4,4,4,Champion
17429.0,106,5,1357.46,3,3,3,Champion
17430.0,10,4,735.17,4,3,2,Loyal
17431.0,291,1,403.3,2,1,2,At Risk
17432.0,14,8,1561.52,4,4,3,Champion
17433.0,66,2,569.96,3,2,2,Loyal
17434.0,1,4,1367.4,4,3,3,Champion
17435.0,389,1,331.35,1,1,1,Lost
17436.0,204,4,440.15999999999997,2,3,2,At Risk
17437.0,507,1,373.17,1,1,2,Lost
17438.0,231,5,1422.77,2,3,3,At Risk
17439.0,633,1,325.74,1,1,1,Lost
17440.0,134,4,323.58,2,3,1,At Risk
17441.0,710,1,293.35,1,1,1,Lost
17442.0,14,15,4620.3,4,4,4,Champion
17443.0,197,1,534.24,2,1,2,At Risk
17444.0,125,3,2940.04,2,3,4,At Risk
17446.0,154,2,120.9,2,2,1,At Risk
17447.0,18,2,541.53,4,2,2,Loyal
17448.0,475,46,14556.97,1,4,4,Lost
17449.0,22,12,4525.46,4,4,4,Champion
17450.0,3,44,231100.4,4,4,4,Champion
17451.0,34,4,1050.25,3,3,3,Champion
17453.0,41,1,341.99999999999994,3,1,2,New Client
17454.0,170,10,1547.94,2,4,3,At Risk
17455.0,181,1,131.7,2,1,1,At Risk
17456.0,342,2,1225.42,2,2,3,At Risk
17457.0,104,14,5984.8099999999995,3,4,4,Champion
17458.0,359,1,213.08,2,1,1,At Risk
17459.0,21,2,657.3,4,2,2,Loyal
17460.0,72,16,2228.27,3,4,4,Champion
17461.0,7,1,382.56,4,1,2,New Client
17462.0,38,2,675.69,3,2,2,Loyal
17463.0,27,6,2359.6,4,3,4,Champion
17464.0,136,3,1000.94,2,3,3,At Risk
17465.0,403,7,2542.79,1,4,4,Lost
17466.0,56,1,460.41,3,1,2,New Client
17467.0,373,1,102.6,1,1,1,Lost
17468.0,352,1,57.8,2,1,1,At Risk
17469.0,50,16,4672.35,3,4,4,Champion
17470.0,22,11,2804.87,4,4,4,Champion
17471.0,452,1,321.65000000000003,1,1,1,Lost
17472.0,169,4,935.1,2,3,3,At Risk
17473.0,386,2,607.0,1,2,2,Lost
17474.0,577,1,1047.0,1,1,3,Lost
17475.0,57,1,194.37,3,1,1,New Client
17476.0,373,2,489.86,1,2,2,Lost
17477.0,590,2,1144.3,1,2,3,Lost
17478.0,386,2,1272.8,1,2,3,Lost
17479.0,610,1,389.26000000000005,1,1,2,Lost
17480.0,55,2,902.03,3,2,3,Loyal
17481.0,13,2,665.63,4,2,2,Loyal
17482.0,464,2,778.19,1,2,2,Lost
17483.0,43,4,591.73,3,3,2,Loyal
17484.0,553,2,209.57,1,2,1,Lost
17486.0,239,1,396.87,2,1,2,At Risk
17487.0,706,1,160.55,1,1,1,Lost
17488.0,619,1,336.5,1,1,1,Lost
17489.0,36,2,376.64,3,2,2,Loyal
17490.0,41,6,1979.3999999999999,3,3,3,Champion
17491.0,14,15,5206.650000000001,4,4,4,Champion
17492.0,226,3,1122.42,2,3,3,At Risk
17493.0,362,1,100.91000000000001,2,1,1,At Risk
17494.0,479,1,54.699999999999996,1,1,1,Lost
17495.0,16,2,651.75,4,2,2,Loyal
17496.0,336,4,1412.89,2,3,3,At Risk
17497.0,368,2,287.25,1,2,1,Lost
17498.0,53,1,272.22,3,1,1,New Client
17499.0,267,2,1341.39,2,2,3,At Risk
17500.0,1,2,628.0,4,2,2,Loyal
17501.0,198,2,288.6,2,2,1,At Risk
17502.0,6,1,226.60000000000002,4,1,1,New Client
17503.0,16,1,340.43,4,1,2,New Client
17504.0,184,18,9565.12,2,4,4,At Risk
17505.0,139,5,2435.48,2,3,4,At Risk
17506.0,53,1,302.2,3,1,1,New Client
17507.0,239,2,605.58,2,2,2,At Risk
17508.0,258,8,4579.23,2,4,4,At Risk
17509.0,35,8,6115.14,3,4,4,Champion
17510.0,2,2,514.56,4,2,2,Loyal
17511.0,8,57,164267.55,4,4,4,Champion
17512.0,6,18,5467.820000000001,4,4,4,Champion
17513.0,49,3,1158.8,3,3,3,Champion
17514.0,105,2,542.83,3,2,2,Loyal
17515.0,9,9,1617.46,4,4,3,Champion
17516.0,97,5,798.32,3,3,2,Loyal
17517.0,286,1,153.94,2,2,1,At Risk
17518.0,403,2,329.42,1,2,1,Lost
17519.0,111,14,4753.45,3,4,4,Champion
17520.0,31,1,546.81,3,2,2,Loyal
17521.0,7,5,1278.06,4,3,3,Champion
17522.0,116,4,912.25,3,3,3,Champion
17524.0,339,3,539.14,2,3,2,At Risk
17525.0,337,3,1161.9,2,3,3,At Risk
17526.0,268,11,3842.94,2,4,4,At Risk
17527.0,31,4,939.37,3,3,3,Champion
17528.0,8,6,2885.0099999999998,4,3,4,Champion
17529.0,587,2,1240.25,1,2,3,Lost
17530.0,20,10,2747.0,4,4,4,Champion
17531.0,167,3,1266.82,2,3,3,At Risk
17532.0,363,1,65.34,2,2,1,At Risk
17533.0,412,1,34.8,1,2,1,Lost
17534.0,31,5,1668.83,3,3,3,Champion
17535.0,258,1,164.4,2,2,1,At Risk
17536.0,155,3,364.83,2,3,2,At Risk
17537.0,7,2,897.62,4,2,3,Loyal
17538.0,3,1,98.42,4,2,1,Loyal
17539.0,595,4,1226.57,1,3,3,Lost
17540.0,2,6,1590.6000000000001,4,3,3,Champion
17541.0,487,1,124.46,1,2,1,Lost
17542.0,247,3,341.7,2,3,2,At Risk
17543.0,527,1,120.05,1,2,1,Lost
17544.0,368,3,960.69,1,3,3,Lost
17545.0,21,6,1448.54,4,3,3,Champion
17547.0,353,2,727.85,2,2,2,At Risk
17548.0,211,4,731.26,2,3,2,At Risk
17549.0,1,2,148.86,4,2,1,Loyal
17550.0,175,9,2547.64,2,4,4,At Risk
17551.0,337,1,306.84,2,2,1,At Risk
17552.0,37,12,3085.29,3,4,4,Champion
17553.0,107,4,3757.6,3,3,4,Champion
17554.0,37,3,1460.03,3,3,3,Champion
17555.0,312,4,769.93,2,3,2,At Risk
17556.0,183,2,300.67,2,2,1,At Risk
17557.0,21,3,473.16,4,3,2,Loyal
17558.0,371,1,259.17,1,2,1,Lost
17559.0,490,1,167.62,1,2,1,Lost
17560.0,72,8,1895.8,3,4,3,Champion
17561.0,368,3,554.72,1,3,2,Lost
17562.0,29,6,956.6800000000001,3,3,3,Champion
17563.0,556,2,392.38,1,2,2,Lost
17564.0,2,3,454.01,4,3,2,Loyal
17565.0,564,1,131.83,1,2,1,Lost
17566.0,3,1,414.26,4,2,2,Loyal
17567.0,35,8,4938.03,3,4,4,Champion
17568.0,610,1,382.79,1,2,2,Lost
17569.0,310,1,344.14,2,2,2,At Risk
17570.0,359,1,100.0,2,2,1,At Risk
